year,state,ipse,n_mn,n_min,n_max,pop,r_mn,r_min,r_max,race_ethn
2018,IN,1,74,73,77,8110,9.124537607891492,9.001233045622689,9.494451294697905,Latinx
2018,ME,1,5.6,3,9,300,18.666666666666664,10,30,Latinx
2018,MN,1,80.9,75,86,5072,15.950315457413248,14.787066246056783,16.95583596214511,Latinx
2018,MS,1,3.3,3,5,1347,2.4498886414253898,2.2271714922048997,3.711952487008166,Latinx
2018,NJ,1,148,143,152,25588,5.783961231827419,5.588557136157574,5.940284508363296,Latinx
2018,NM,1,289.1,281,298,12890,22.428238944918544,21.799844840961985,23.118696664080684,Latinx
2018,TX,1,1108.4,1101,1115,178658,6.204032285148161,6.162612365525193,6.240974375622698,Latinx
2018,UT,1,92.5,91,94,8200,11.280487804878048,11.097560975609756,11.463414634146341,Latinx
2019,AK,1,2.9,2,5,655,4.427480916030534,3.0534351145038165,7.633587786259541,Latinx
2019,AL,1,12.4,12,14,4348,2.8518859245630175,2.7598896044158234,3.219871205151794,Latinx
2019,HI,1,4.4,1,7,819,5.372405372405373,1.221001221001221,8.547008547008549,Latinx
2019,IN,1,76.2,75,78,7690,9.908972691807541,9.75292587776333,10.143042912873863,Latinx
2019,ME,1,5.5,4,7,243,22.63374485596708,16.46090534979424,28.80658436213992,Latinx
2019,MN,1,79.7,76,86,5157,15.45472173744425,14.73725033934458,16.676362226100448,Latinx
2019,MS,1,5.1,5,6,1515,3.366336633663366,3.3003300330033003,3.9603960396039604,Latinx
2019,NJ,1,144.2,141,148,25449,5.6662344296436,5.540492750206295,5.815552673975401,Latinx
2019,NM,1,293.6,290,300,12499,23.489879190335227,23.201856148491878,24.00192015361229,Latinx
2019,TX,1,1063.7,1053,1072,179259,5.933872218410233,5.874182049436849,5.980173938268092,Latinx
2019,UT,1,114.6,114,116,8258,13.877452167595058,13.80479534996367,14.046984742068299,Latinx
2010,AK,1,8.3,8,9,6296,1.318297331639136,1.2706480304955527,1.4294790343074968,White
2010,AL,1,119.5,118,122,34309,3.4830510944650093,3.4393307878399253,3.555918272173482,White
2010,HI,1,4.3,4,5,2662,1.6153268219383923,1.5026296018031555,1.8782870022539444,White
2010,IN,1,99,94,104,60990,1.6232169208066896,1.541236268240695,1.705197573372684,White
2010,ME,1,105.6,95,108,12021,8.78462690291989,7.902836702437401,8.984277514349888,White
2010,MN,1,62.6,62,63,49822,1.2564730440367708,1.2444301714102204,1.2645016257878046,White
2010,MS,1,32,32,32,19665,1.627256547165014,1.627256547165014,1.627256547165014,White
2010,NJ,1,222.9,213,231,50229,4.437675446455235,4.2405781520635495,4.598936869139342,White
2010,NM,1,58.2,57,61,7273,8.002199917503095,7.837206104771071,8.38718548054448,White
2010,TX,1,1116.1,1110,1128,125509,8.89258937606068,8.843987283780447,8.987403293787697,White
2010,UT,1,9,9,9,40832,0.2204153605015674,0.2204153605015674,0.2204153605015674,White
2011,AK,1,8.1,8,9,6500,1.246153846153846,1.2307692307692308,1.3846153846153846,White
2011,AL,1,146.4,144,149,34739,4.214283658136388,4.14519704078989,4.289127493595094,White
2011,HI,1,4,4,4,2750,1.4545454545454544,1.4545454545454544,1.4545454545454544,White
2011,IN,1,124.1,118,130,61458,2.019265189234925,1.9200104136158027,2.1152657099157146,White
2011,ME,1,139.1,129,145,11436,12.163343826512767,11.280167890870933,12.679258481986707,White
2011,MN,1,64.5,64,65,49202,1.3109223202308848,1.3007601317019633,1.3210845087598067,White
2011,MS,1,30,30,30,19917,1.5062509414068384,1.5062509414068384,1.5062509414068384,White
2011,NJ,1,246,237,257,49751,4.9446242286587205,4.763723342244377,5.165725312054029,White
2011,NM,1,81.5,79,83,7322,11.130838568697078,10.789401802786125,11.335700628243648,White
2011,TX,1,1034.2,1023,1048,129207,8.004210298203658,7.917527688128351,8.111015657046444,White
2011,UT,1,14,14,14,39735,0.3523342141688688,0.3523342141688688,0.3523342141688688,White
2012,AK,1,8.6,8,10,6033,1.425493121166915,1.3260401127134096,1.6575501408917621,White
2012,AL,1,177.8,175,181,34462,5.159305902153096,5.078056990308165,5.252161801404445,White
2012,HI,1,13.5,13,15,2742,4.923413566739606,4.741064916119621,5.470459518599562,White
2012,IN,1,443.2,441,446,61141,7.248818305228896,7.212835903894277,7.2946140887456865,White
2012,ME,1,176.7,167,186,11534,15.319923703832147,14.478931853650078,16.12623547771805,White
2012,MN,1,85,84,86,49236,1.7263790722235761,1.7060687301974164,1.746689414249736,White
2012,MS,1,20.4,20,21,20017,1.0191337363241244,0.9991507218863966,1.0491082579807165,White
2012,NJ,1,252.4,248,264,48135,5.243585748415914,5.152176171185208,5.4845746338423185,White
2012,NM,1,61.8,60,66,7199,8.584525628559522,8.3344909015141,9.167939991665508,White
2012,TX,1,1046.1,1039,1058,129093,8.103460296065627,8.048461186896269,8.195641901574835,White
2012,UT,1,89.5,89,90,38635,2.316552348906432,2.3036107156723182,2.329493982140546,White
2013,AK,1,11.9,11,14,6285,1.8933969769291965,1.7501988862370723,2.2275258552108195,White
2013,AL,1,173.2,168,177,33661,5.1454205163245295,4.9909390689521995,5.258310804788925,White
2013,HI,1,23.3,23,24,2777,8.390349297803384,8.282319049333813,8.642419877565718,White
2013,IN,1,463.9,460,466,61000,7.604918032786885,7.540983606557377,7.639344262295082,White
2013,ME,1,195.4,189,203,11604,16.83902102723199,16.28748707342296,17.493967597380212,White
2013,MN,1,101.4,100,102,49301,2.0567534127096816,2.028356422790613,2.0689235512464252,White
2013,MS,1,18,18,18,19386,0.9285051067780873,0.9285051067780873,0.9285051067780873,White
2013,NJ,1,249.8,241,260,47560,5.252312867956266,5.067283431455004,5.466778805719091,White
2013,NM,1,88.7,87,91,6918,12.821624747036715,12.575888985255855,13.154090777681411,White
2013,TX,1,1036.3,1027,1044,130583,7.935948783532312,7.864729712137109,7.994915111461675,White
2013,UT,1,105.4,104,106,39531,2.666261921024007,2.6308466772912396,2.6814398826237635,White
2014,AK,1,15.1,14,16,6399,2.3597437099546803,2.1878418502891077,2.5003906860446943,White
2014,AL,1,222.9,218,229,34529,6.455443250600944,6.313533551507429,6.632106345390831,White
2014,HI,1,19.1,17,22,2756,6.930333817126271,6.168359941944848,7.982583454281567,White
2014,IN,1,588.6,586,590,61040,9.642857142857144,9.600262123197904,9.665792922673658,White
2014,ME,1,215.9,211,221,11545,18.70073624945864,18.27631009094846,19.142485924642703,White
2014,MN,1,117.8,117,119,49871,2.3620942030438528,2.346052816265966,2.3861562832106835,White
2014,MS,1,34.4,34,35,19097,1.801330051840603,1.780384353563387,1.8327485992564276,White
2014,NJ,1,255.6,251,259,47637,5.365577177404118,5.269013581879632,5.436950269748305,White
2014,NM,1,99.3,98,102,6711,14.796602592758157,14.602890776337356,15.198927134555209,White
2014,TX,1,1136.5,1128,1144,134044,8.478559279042702,8.415147265077138,8.53451105607114,White
2014,UT,1,119.3,118,120,38876,3.0687313509620333,3.035291696676613,3.0867373186541824,White
2015,AK,1,13.6,12,16,6336,2.146464646464646,1.893939393939394,2.5252525252525255,White
2015,AL,1,176,175,177,34654,5.078778784555895,5.049922086916373,5.107635482195417,White
2015,HI,1,26.5,26,27,2632,10.06838905775076,9.878419452887538,10.25835866261398,White
2015,IN,1,629,627,630,60944,10.320950380677342,10.288133368338146,10.33735888684694,White
2015,ME,1,256.1,248,264,11373,22.518244966147897,21.80603182977227,23.21287259298338,White
2015,MN,1,131.5,131,132,49263,2.669346162434281,2.6591965572539227,2.67949576761464,White
2015,MS,1,85,83,88,19225,4.421326397919376,4.3172951885565665,4.5773732119635895,White
2015,NJ,1,311.1,305,316,47425,6.55983131259884,6.431207169214549,6.663152345809173,White
2015,NM,1,94.7,92,97,6636,14.270644966847499,13.863773357444243,14.617239300783606,White
2015,TX,1,1127,1120,1134,134988,8.348890271727857,8.297033810412778,8.400746733042938,White
2015,UT,1,135.1,134,136,38580,3.501814411612234,3.4733022291342666,3.5251425609123896,White
2016,AK,1,23.2,21,25,6198,3.7431429493384965,3.3881897386253628,4.033559212649242,White
2016,AL,1,186.6,186,188,34339,5.434054573516993,5.416581729229156,5.474824543521943,White
2016,HI,1,31.7,30,33,2628,12.062404870624048,11.415525114155251,12.557077625570775,White
2016,IN,1,840.9,835,848,60192,13.97029505582137,13.87227538543328,14.088250930356192,White
2016,ME,1,214,202,223,11359,18.83968659212959,17.783255568271855,19.63200986002289,White
2016,MN,1,128.9,127,131,49020,2.6295389636882907,2.59077927376581,2.6723786209710325,White
2016,MS,1,202.1,200,205,18924,10.679560346649756,10.56859015007398,10.83280490382583,White
2016,NJ,1,348.1,343,352,46880,7.425341296928329,7.316552901023891,7.508532423208191,White
2016,NM,1,101.4,99,104,6375,15.905882352941177,15.529411764705882,16.31372549019608,White
2016,TX,1,1096.7,1089,1104,133554,8.211659703191218,8.154005121523879,8.266319241655061,White
2016,UT,1,170.5,169,172,38090,4.476240483066421,4.436860068259386,4.5156208978734576,White
2017,AK,1,43.9,39,46,5789,7.583347728450509,6.736914838486785,7.9461046812921055,White
2017,AL,1,231.2,230,232,34296,6.741310940051317,6.706321436902263,6.764637275484022,White
2017,HI,1,42.3,42,43,2609,16.21310847067842,16.098121885779992,16.481410502108087,White
2017,IN,1,1059.1,1052,1069,59300,17.860033726812816,17.740303541315345,18.02698145025295,White
2017,ME,1,188.8,182,193,11122,16.975364143139725,16.363963315950368,17.3529940658155,White
2017,MN,1,593.4,585,604,48831,12.152116483381457,11.980094612029243,12.369191701992587,White
2017,MS,1,208.3,206,210,18778,11.092768132921504,10.970284375332836,11.183299605921825,White
2017,NJ,1,334.4,330,340,46683,7.163207163207162,7.068954437375489,7.28316517790202,White
2017,NM,1,108.8,106,112,6105,17.82145782145782,17.362817362817363,18.345618345618345,White
2017,TX,1,1045.3,1037,1054,130883,7.986522313822268,7.923106896999611,8.05299389531108,White
2017,UT,1,220.1,218,221,37370,5.88975113727589,5.833556328605834,5.913834626705913,White
2018,AK,1,49,47,50,5701,8.594983336256798,8.244167689878969,8.77039115944571,White
2018,AL,1,266.9,265,269,33218,8.034800409416581,7.9776025046661445,8.098019146246012,White
2018,HI,1,32.4,31,34,2495,12.985971943887774,12.424849699398797,13.627254509018035,White
2018,IN,1,1120.7,1118,1128,58982,19.000712081652033,18.954935404021565,19.124478654504763,White
2018,ME,1,95.9,90,104,11038,8.688168146403335,8.153651023736185,9.42199673853959,White
2018,MN,1,563.7,556,572,48814,11.547916581308641,11.39017494980948,11.717949768509035,White
2018,MS,1,146.9,145,149,18017,8.153410667702726,8.047954709441084,8.269967253149803,White
2018,NJ,1,360.4,358,364,46312,7.782000345482811,7.730177923648299,7.8597339782345825,White
2018,NM,1,96.3,93,99,5785,16.646499567847883,16.076058772687986,17.11322385479689,White
2018,TX,1,1039.1,1027,1050,123556,8.409951762763443,8.312020460358058,8.498170869888957,White
2018,UT,1,349.1,345,352,35871,9.732095564662263,9.617797106297568,9.812940815700706,White
2019,AK,1,47.1,45,48,5543,8.497203680317517,8.118347465271514,8.659570629622948,White
2019,AL,1,465.6,464,468,32316,14.407723728184182,14.358212650080455,14.481990345339769,White
2019,HI,1,24.7,24,26,2508,9.848484848484848,9.569377990430622,10.36682615629984,White
2019,IN,1,1052.1,1047,1056,58596,17.955150522219945,17.868113864427606,18.021707966414088,White
2019,ME,1,139.1,133,145,11020,12.62250453720508,12.068965517241379,13.157894736842104,White
2019,MN,1,605.7,600,613,49845,12.151670177550406,12.03731567860367,12.298124184973418,White
2019,MS,1,141.6,138,143,17173,8.245501659581901,8.035870261456939,8.327024981074944,White
2019,NJ,1,400,395,405,45014,8.886124316879194,8.775047762918204,8.997200870840183,White
2019,NM,1,132.3,127,137,6017,21.987701512381587,21.106863885657305,22.768821671929533,White
2019,TX,1,943.7,935,953,121412,7.772707804829836,7.70105096695549,7.849306493592067,White
2019,UT,1,315,310,317,35747,8.81192827370129,8.672056396340952,8.867877024645423,White
